datetime,BTC/USDT
2022-07-03 08:00:00,19007.6
2022-07-03 09:00:00,19031.6
2022-07-03 10:00:00,19064.6
2022-07-03 11:00:00,19080.0
2022-07-03 12:00:00,19063.3
2022-07-03 13:00:00,18969.1
2022-07-03 14:00:00,19068.8
2022-07-03 15:00:00,19035.3
2022-07-03 16:00:00,19148.1
2022-07-03 17:00:00,19212.6
2022-07-03 18:00:00,19227.4
2022-07-03 19:00:00,19483.3
2022-07-03 20:00:00,19433.5
2022-07-03 21:00:00,19289.8
2022-07-03 22:00:00,19292.2
2022-07-03 23:00:00,19305.9
2022-07-04 00:00:00,19255.0
2022-07-04 01:00:00,19215.4
2022-07-04 02:00:00,19066.1
2022-07-04 03:00:00,19094.0
2022-07-04 04:00:00,19115.3
2022-07-04 05:00:00,19130.1
2022-07-04 06:00:00,19093.6
2022-07-04 07:00:00,19115.2
2022-07-04 08:00:00,19136.1
2022-07-04 09:00:00,19358.1
2022-07-04 10:00:00,19458.1
2022-07-04 11:00:00,19794.2
2022-07-04 12:00:00,19699.4
2022-07-04 13:00:00,19523.3
2022-07-04 14:00:00,19601.0
2022-07-04 15:00:00,19792.4
2022-07-04 16:00:00,19733.3
2022-07-04 17:00:00,19887.8
2022-07-04 18:00:00,19919.2
2022-07-04 19:00:00,19823.9
2022-07-04 20:00:00,19774.4
2022-07-04 21:00:00,19946.7
2022-07-04 22:00:00,20153.0
2022-07-04 23:00:00,20226.6
2022-07-05 00:00:00,20384.1
2022-07-05 01:00:00,20291.5
2022-07-05 02:00:00,20167.2
2022-07-05 03:00:00,20302.8
2022-07-05 04:00:00,20265.0
2022-07-05 05:00:00,20288.3
2022-07-05 06:00:00,20377.4
2022-07-05 07:00:00,20207.7
2022-07-05 08:00:00,19884.7
2022-07-05 09:00:00,19758.4
2022-07-05 10:00:00,19731.9
2022-07-05 11:00:00,19514.3
2022-07-05 12:00:00,19364.9
2022-07-05 13:00:00,19394.1
2022-07-05 14:00:00,19453.4
2022-07-05 15:00:00,19507.0
2022-07-05 16:00:00,19539.3
2022-07-05 17:00:00,19691.9
2022-07-05 18:00:00,20107.1
2022-07-05 19:00:00,20392.8
2022-07-05 20:00:00,20455.9
2022-07-05 21:00:00,20367.0
2022-07-05 22:00:00,20431.2
2022-07-05 23:00:00,20170.0
2022-07-06 00:00:00,20254.4
2022-07-06 01:00:00,19870.1
2022-07-06 02:00:00,19855.2
2022-07-06 03:00:00,19940.4
2022-07-06 04:00:00,20091.0
2022-07-06 05:00:00,20040.9
2022-07-06 06:00:00,20084.4
2022-07-06 07:00:00,20150.9
2022-07-06 08:00:00,20173.2
2022-07-06 09:00:00,20192.3
2022-07-06 10:00:00,20125.0
2022-07-06 11:00:00,20098.7
2022-07-06 12:00:00,20143.9
2022-07-06 13:00:00,20219.9
2022-07-06 14:00:00,20188.5
2022-07-06 15:00:00,20140.1
2022-07-06 16:00:00,20291.9
2022-07-06 17:00:00,20256.1
2022-07-06 18:00:00,20373.8
2022-07-06 19:00:00,20319.8
2022-07-06 20:00:00,20390.0
2022-07-06 21:00:00,20343.6
2022-07-06 22:00:00,20506.2
2022-07-06 23:00:00,20554.1
2022-07-07 00:00:00,20523.4
2022-07-07 01:00:00,20503.9
2022-07-07 02:00:00,20413.0
2022-07-07 03:00:00,20474.0
2022-07-07 04:00:00,20411.3
2022-07-07 05:00:00,20295.7
2022-07-07 06:00:00,20332.1
2022-07-07 07:00:00,20432.8
2022-07-07 08:00:00,20514.3
2022-07-07 09:00:00,20552.0
2022-07-07 10:00:00,20492.9
2022-07-07 11:00:00,20504.3
2022-07-07 12:00:00,20422.2
2022-07-07 13:00:00,20532.5
2022-07-07 14:00:00,20908.7
2022-07-07 15:00:00,20881.9
2022-07-07 16:00:00,21085.0
2022-07-07 17:00:00,20899.6
2022-07-07 18:00:00,21343.1
2022-07-07 19:00:00,21797.8
2022-07-07 20:00:00,21612.5
2022-07-07 21:00:00,21655.7
2022-07-07 22:00:00,21617.7
2022-07-07 23:00:00,21613.4
2022-07-08 00:00:00,21710.1
2022-07-08 01:00:00,22133.0
2022-07-08 02:00:00,21984.0
2022-07-08 03:00:00,22119.7
2022-07-08 04:00:00,21976.3
2022-07-08 05:00:00,21836.2
2022-07-08 06:00:00,21823.0
2022-07-08 07:00:00,21791.3
2022-07-08 08:00:00,21431.5
2022-07-08 09:00:00,21564.8
2022-07-08 10:00:00,21529.9
2022-07-08 11:00:00,21577.7
2022-07-08 12:00:00,21371.3
2022-07-08 13:00:00,21264.7
2022-07-08 14:00:00,21754.9
2022-07-08 15:00:00,21947.3
2022-07-08 16:00:00,21682.9
2022-07-08 17:00:00,21748.9
2022-07-08 18:00:00,21727.6
2022-07-08 19:00:00,21805.6
2022-07-08 20:00:00,21850.2
2022-07-08 21:00:00,21695.9
2022-07-08 22:00:00,21769.5
2022-07-08 23:00:00,21587.9
2022-07-09 00:00:00,21538.3
2022-07-09 01:00:00,21502.6
2022-07-09 02:00:00,21580.4
2022-07-09 03:00:00,21605.9
2022-07-09 04:00:00,21544.8
2022-07-09 05:00:00,21511.6
2022-07-09 06:00:00,21550.7
2022-07-09 07:00:00,21644.7
2022-07-09 08:00:00,21715.9
2022-07-09 09:00:00,21647.7
2022-07-09 10:00:00,21725.5
2022-07-09 11:00:00,21437.4
2022-07-09 12:00:00,21505.1
2022-07-09 13:00:00,21553.4
2022-07-09 14:00:00,21585.1
2022-07-09 15:00:00,21538.7
2022-07-09 16:00:00,21683.5
2022-07-09 17:00:00,21872.4
2022-07-09 18:00:00,21744.0
2022-07-09 19:00:00,21613.3
2022-07-09 20:00:00,21671.1
2022-07-09 21:00:00,21697.8
2022-07-09 22:00:00,21622.3
2022-07-09 23:00:00,21580.0
2022-07-10 00:00:00,21366.6
2022-07-10 01:00:00,21407.5
2022-07-10 02:00:00,21300.6
2022-07-10 03:00:00,21288.6
2022-07-10 04:00:00,21268.3
2022-07-10 05:00:00,21350.0
2022-07-10 06:00:00,21290.9
2022-07-10 07:00:00,21329.9
2022-07-10 08:00:00,21318.0
2022-07-10 09:00:00,21317.9
2022-07-10 10:00:00,21269.5
2022-07-10 11:00:00,21296.1
2022-07-10 12:00:00,21301.6
2022-07-10 13:00:00,21075.3
2022-07-10 14:00:00,20856.1
2022-07-10 15:00:00,20892.5
2022-07-10 16:00:00,20923.0
2022-07-10 17:00:00,20892.5
2022-07-10 18:00:00,20838.0
2022-07-10 19:00:00,20913.1
2022-07-10 20:00:00,20975.0
2022-07-10 21:00:00,21028.7
2022-07-10 22:00:00,20830.0
2022-07-10 23:00:00,20853.8
2022-07-11 00:00:00,20804.1
2022-07-11 01:00:00,20545.1
2022-07-11 02:00:00,20543.6
2022-07-11 03:00:00,20540.0
2022-07-11 04:00:00,20522.0
2022-07-11 05:00:00,20498.1
2022-07-11 06:00:00,20390.0
2022-07-11 07:00:00,20429.3
2022-07-11 08:00:00,20522.6
2022-07-11 09:00:00,20542.9
2022-07-11 10:00:00,20522.4
2022-07-11 11:00:00,20465.0
2022-07-11 12:00:00,20580.9
2022-07-11 13:00:00,20367.1
2022-07-11 14:00:00,20379.4
2022-07-11 15:00:00,20430.1
2022-07-11 16:00:00,20410.6
2022-07-11 17:00:00,20606.0
2022-07-11 18:00:00,20561.1
2022-07-11 19:00:00,20499.8
2022-07-11 20:00:00,20424.6
2022-07-11 21:00:00,20230.3
2022-07-11 22:00:00,19998.3
2022-07-11 23:00:00,19954.3
2022-07-12 00:00:00,19805.1
2022-07-12 01:00:00,19883.0
2022-07-12 02:00:00,19961.1
2022-07-12 03:00:00,19934.3
2022-07-12 04:00:00,19995.7
2022-07-12 05:00:00,19944.7
2022-07-12 06:00:00,19837.4
2022-07-12 07:00:00,19722.9
2022-07-12 08:00:00,19765.1
2022-07-12 09:00:00,19597.6
2022-07-12 10:00:00,19609.9
2022-07-12 11:00:00,19765.1
2022-07-12 12:00:00,19862.0
2022-07-12 13:00:00,19778.0
2022-07-12 14:00:00,19907.5
2022-07-12 15:00:00,19876.9
2022-07-12 16:00:00,19893.0
2022-07-12 17:00:00,19867.4
2022-07-12 18:00:00,19723.1
2022-07-12 19:00:00,19383.6
2022-07-12 20:00:00,19449.5
2022-07-12 21:00:00,19338.2
2022-07-12 22:00:00,19368.9
2022-07-12 23:00:00,19322.9
2022-07-13 00:00:00,19417.2
2022-07-13 01:00:00,19417.2
2022-07-13 02:00:00,19497.9
2022-07-13 03:00:00,19462.7
2022-07-13 04:00:00,19471.0
2022-07-13 05:00:00,19508.9
2022-07-13 06:00:00,19537.4
2022-07-13 07:00:00,19699.5
2022-07-13 08:00:00,19842.4
2022-07-13 09:00:00,19797.6
2022-07-13 10:00:00,19778.7
2022-07-13 11:00:00,19833.0
2022-07-13 12:00:00,19153.4
2022-07-13 13:00:00,19282.4
2022-07-13 14:00:00,19564.5
2022-07-13 15:00:00,19445.1
2022-07-13 16:00:00,19620.6
2022-07-13 17:00:00,19875.3
2022-07-13 18:00:00,19837.1
2022-07-13 19:00:00,19644.7
2022-07-13 20:00:00,19661.3
2022-07-13 21:00:00,19911.4
2022-07-13 22:00:00,19833.7
2022-07-13 23:00:00,20220.1
2022-07-14 00:00:00,20295.1
2022-07-14 01:00:00,20267.9
2022-07-14 02:00:00,20250.0
2022-07-14 03:00:00,20215.3
2022-07-14 04:00:00,20076.3
2022-07-14 05:00:00,20106.9
2022-07-14 06:00:00,20018.4
2022-07-14 07:00:00,19981.3
2022-07-14 08:00:00,19759.0
2022-07-14 09:00:00,19810.4
2022-07-14 10:00:00,19772.3
2022-07-14 11:00:00,19728.0
2022-07-14 12:00:00,19773.0
2022-07-14 13:00:00,19755.0
2022-07-14 14:00:00,19884.9
2022-07-14 15:00:00,20379.3
2022-07-14 16:00:00,20213.3
2022-07-14 17:00:00,20723.2
2022-07-14 18:00:00,20685.0
2022-07-14 19:00:00,20602.9
2022-07-14 20:00:00,20672.5
2022-07-14 21:00:00,20471.0
2022-07-14 22:00:00,20495.3
2022-07-14 23:00:00,20578.6
2022-07-15 00:00:00,20388.6
2022-07-15 01:00:00,20620.1
2022-07-15 02:00:00,20480.9
2022-07-15 03:00:00,20601.4
2022-07-15 04:00:00,20535.9
2022-07-15 05:00:00,20654.0
2022-07-15 06:00:00,20591.9
2022-07-15 07:00:00,20823.4
2022-07-15 08:00:00,20856.3
2022-07-15 09:00:00,20888.0
2022-07-15 10:00:00,20859.1
2022-07-15 11:00:00,20764.2
2022-07-15 12:00:00,20975.7
2022-07-15 13:00:00,20851.6
2022-07-15 14:00:00,20880.1
2022-07-15 15:00:00,20785.1
2022-07-15 16:00:00,20745.1
2022-07-15 17:00:00,20778.3
2022-07-15 18:00:00,21027.4
2022-07-15 19:00:00,21156.7
2022-07-15 20:00:00,20923.2
2022-07-15 21:00:00,20956.5
2022-07-15 22:00:00,20879.5
2022-07-15 23:00:00,20823.1
2022-07-16 00:00:00,20678.7
2022-07-16 01:00:00,20709.4
2022-07-16 02:00:00,20695.8
2022-07-16 03:00:00,20727.3
2022-07-16 04:00:00,20736.4
2022-07-16 05:00:00,20589.7
2022-07-16 06:00:00,20541.3
2022-07-16 07:00:00,20541.0
2022-07-16 08:00:00,20600.0
2022-07-16 09:00:00,20607.2
2022-07-16 10:00:00,20622.5
2022-07-16 11:00:00,20604.6
2022-07-16 12:00:00,20686.1
2022-07-16 13:00:00,20827.8
2022-07-16 14:00:00,20805.7
2022-07-16 15:00:00,20935.0
2022-07-16 16:00:00,21454.3
2022-07-16 17:00:00,21240.0
2022-07-16 18:00:00,21285.5
2022-07-16 19:00:00,21184.3
2022-07-16 20:00:00,21201.2
2022-07-16 21:00:00,21188.4
2022-07-16 22:00:00,21284.6
2022-07-16 23:00:00,21183.5
2022-07-17 00:00:00,21285.0
2022-07-17 01:00:00,21150.8
2022-07-17 02:00:00,21154.2
2022-07-17 03:00:00,21314.1
2022-07-17 04:00:00,21252.8
2022-07-17 05:00:00,21348.7
2022-07-17 06:00:00,21566.3
2022-07-17 07:00:00,21460.0
2022-07-17 08:00:00,21448.1
2022-07-17 09:00:00,21360.1
2022-07-17 10:00:00,21377.8
2022-07-17 11:00:00,21450.7
2022-07-17 12:00:00,21375.4
2022-07-17 13:00:00,21109.0
2022-07-17 14:00:00,21194.0
2022-07-17 15:00:00,21158.0
2022-07-17 16:00:00,21142.6
2022-07-17 17:00:00,20912.5
2022-07-17 18:00:00,20965.9
2022-07-17 19:00:00,21020.9
2022-07-17 20:00:00,20928.2
2022-07-17 21:00:00,21012.1
2022-07-17 22:00:00,20995.8
2022-07-17 23:00:00,20794.4
2022-07-18 00:00:00,20815.4
2022-07-18 01:00:00,20969.6
2022-07-18 02:00:00,21323.2
2022-07-18 03:00:00,21274.0
2022-07-18 04:00:00,21286.2
2022-07-18 05:00:00,21851.9
2022-07-18 06:00:00,22189.3
2022-07-18 07:00:00,22243.4
2022-07-18 08:00:00,22283.1
2022-07-18 09:00:00,22232.0
2022-07-18 10:00:00,22199.8
2022-07-18 11:00:00,22130.0
2022-07-18 12:00:00,22280.8
2022-07-18 13:00:00,22130.8
2022-07-18 14:00:00,22205.4
2022-07-18 15:00:00,22674.2
2022-07-18 16:00:00,22194.7
2022-07-18 17:00:00,21875.2
2022-07-18 18:00:00,21831.4
2022-07-18 19:00:00,21614.8
2022-07-18 20:00:00,21488.8
2022-07-18 21:00:00,21655.9
2022-07-18 22:00:00,21782.9
2022-07-18 23:00:00,22423.9
2022-07-19 00:00:00,22337.9
2022-07-19 01:00:00,22053.3
2022-07-19 02:00:00,22094.6
2022-07-19 03:00:00,21897.9
2022-07-19 04:00:00,21887.1
2022-07-19 05:00:00,21990.0
2022-07-19 06:00:00,21753.7
2022-07-19 07:00:00,21761.0
2022-07-19 08:00:00,21918.2
2022-07-19 09:00:00,21896.8
2022-07-19 10:00:00,21997.1
2022-07-19 11:00:00,21967.6
2022-07-19 12:00:00,22167.9
2022-07-19 13:00:00,22313.6
2022-07-19 14:00:00,22617.2
2022-07-19 15:00:00,23116.2
2022-07-19 16:00:00,23227.1
2022-07-19 17:00:00,23450.0
2022-07-19 18:00:00,23399.9
2022-07-19 19:00:00,23391.5
2022-07-19 20:00:00,23295.6
2022-07-19 21:00:00,23638.1
2022-07-19 22:00:00,23484.9
2022-07-19 23:00:00,23385.9
2022-07-20 00:00:00,23033.6
2022-07-20 01:00:00,23251.3
2022-07-20 02:00:00,23367.5
2022-07-20 03:00:00,23433.8
2022-07-20 04:00:00,23384.0
2022-07-20 05:00:00,23491.0
2022-07-20 06:00:00,23775.9
2022-07-20 07:00:00,23376.7
2022-07-20 08:00:00,23359.5
2022-07-20 09:00:00,23517.4
2022-07-20 10:00:00,23701.1
2022-07-20 11:00:00,23720.0
2022-07-20 12:00:00,23796.1
2022-07-20 13:00:00,23770.4
2022-07-20 14:00:00,24173.9
2022-07-20 15:00:00,24153.4
2022-07-20 16:00:00,23680.1
2022-07-20 17:00:00,23511.0
2022-07-20 18:00:00,23753.6
2022-07-20 19:00:00,23650.6
2022-07-20 20:00:00,23253.7
2022-07-20 21:00:00,23601.8
2022-07-20 22:00:00,23301.4
2022-07-20 23:00:00,23221.5
2022-07-21 00:00:00,23245.1
2022-07-21 01:00:00,23228.8
2022-07-21 02:00:00,22689.0
2022-07-21 03:00:00,22774.4
2022-07-21 04:00:00,22875.4
2022-07-21 05:00:00,22935.3
2022-07-21 06:00:00,22786.8
2022-07-21 07:00:00,22926.7
2022-07-21 08:00:00,22871.9
2022-07-21 09:00:00,23002.3
2022-07-21 10:00:00,22865.3
2022-07-21 11:00:00,22605.4
2022-07-21 12:00:00,22793.0
2022-07-21 13:00:00,22701.4
2022-07-21 14:00:00,22552.5
2022-07-21 15:00:00,22633.7
2022-07-21 16:00:00,23026.8
2022-07-21 17:00:00,22853.8
2022-07-21 18:00:00,22923.5
2022-07-21 19:00:00,23193.0
2022-07-21 20:00:00,23113.8
2022-07-21 21:00:00,23195.7
2022-07-21 22:00:00,23011.2
2022-07-21 23:00:00,23144.5
2022-07-22 00:00:00,23261.3
2022-07-22 01:00:00,23100.1
2022-07-22 02:00:00,22977.8
2022-07-22 03:00:00,22903.5
2022-07-22 04:00:00,22963.4
2022-07-22 05:00:00,23136.8
2022-07-22 06:00:00,23156.5
2022-07-22 07:00:00,23109.2
2022-07-22 08:00:00,23294.2
2022-07-22 09:00:00,23440.1
2022-07-22 10:00:00,23427.1
2022-07-22 11:00:00,23600.8
2022-07-22 12:00:00,23577.8
2022-07-22 13:00:00,23447.9
2022-07-22 14:00:00,23655.8
2022-07-22 15:00:00,23286.7
2022-07-22 16:00:00,23100.8
2022-07-22 17:00:00,23009.4
2022-07-22 18:00:00,23017.3
2022-07-22 19:00:00,22578.9
2022-07-22 20:00:00,22592.7
2022-07-22 21:00:00,22727.1
2022-07-22 22:00:00,22715.3
2022-07-22 23:00:00,22675.1
2022-07-23 00:00:00,22756.9
2022-07-23 01:00:00,22775.6
2022-07-23 02:00:00,22821.3
2022-07-23 03:00:00,22796.4
2022-07-23 04:00:00,22885.6
2022-07-23 05:00:00,22893.8
2022-07-23 06:00:00,22816.0
2022-07-23 07:00:00,22764.2
2022-07-23 08:00:00,22601.5
2022-07-23 09:00:00,22655.8
2022-07-23 10:00:00,22513.5
2022-07-23 11:00:00,22226.3
2022-07-23 12:00:00,22275.0
2022-07-23 13:00:00,22329.4
2022-07-23 14:00:00,22142.1
2022-07-23 15:00:00,22209.9
2022-07-23 16:00:00,22181.7
2022-07-23 17:00:00,22027.0
2022-07-23 18:00:00,22069.2
2022-07-23 19:00:00,22268.8
2022-07-23 20:00:00,22313.5
2022-07-23 21:00:00,22235.5
2022-07-23 22:00:00,22455.3
2022-07-23 23:00:00,22440.2
2022-07-24 00:00:00,22540.7
2022-07-24 01:00:00,22418.9
2022-07-24 02:00:00,22460.6
2022-07-24 03:00:00,22326.5
2022-07-24 04:00:00,22385.3
2022-07-24 05:00:00,22741.8
2022-07-24 06:00:00,22669.2
2022-07-24 07:00:00,22692.4
2022-07-24 08:00:00,22670.6
2022-07-24 09:00:00,22610.7
2022-07-24 10:00:00,22507.8
2022-07-24 11:00:00,22648.2
2022-07-24 12:00:00,22485.1
2022-07-24 13:00:00,22558.8
2022-07-24 14:00:00,22760.0
2022-07-24 15:00:00,22837.0
2022-07-24 16:00:00,22700.7
2022-07-24 17:00:00,22760.9
2022-07-24 18:00:00,22703.0
2022-07-24 19:00:00,22695.1
2022-07-24 20:00:00,22713.2
2022-07-24 21:00:00,22800.1
2022-07-24 22:00:00,22647.8
2022-07-24 23:00:00,22570.6
2022-07-25 00:00:00,22314.8
2022-07-25 01:00:00,22199.4
2022-07-25 02:00:00,21945.7
2022-07-25 03:00:00,21858.0
2022-07-25 04:00:00,21880.8
2022-07-25 05:00:00,21900.1
2022-07-25 06:00:00,21896.8
2022-07-25 07:00:00,21951.3
2022-07-25 08:00:00,22038.3
2022-07-25 09:00:00,21991.4
2022-07-25 10:00:00,22038.7
2022-07-25 11:00:00,21931.5
2022-07-25 12:00:00,21962.0
2022-07-25 13:00:00,21890.3
2022-07-25 14:00:00,21875.8
2022-07-25 15:00:00,21884.3
2022-07-25 16:00:00,21940.0
2022-07-25 17:00:00,21852.0
2022-07-25 18:00:00,21814.8
2022-07-25 19:00:00,21879.5
2022-07-25 20:00:00,22160.7
2022-07-25 21:00:00,22020.3
2022-07-25 22:00:00,21647.4
2022-07-25 23:00:00,21300.0
2022-07-26 00:00:00,20985.7
2022-07-26 01:00:00,21064.0
2022-07-26 02:00:00,21058.0
2022-07-26 03:00:00,21130.2
2022-07-26 04:00:00,21116.1
2022-07-26 05:00:00,21137.2
2022-07-26 06:00:00,21070.4
2022-07-26 07:00:00,21053.7
2022-07-26 08:00:00,21057.1
2022-07-26 09:00:00,21108.9
2022-07-26 10:00:00,21063.5
2022-07-26 11:00:00,21078.9
2022-07-26 12:00:00,21022.9
2022-07-26 13:00:00,20942.1
2022-07-26 14:00:00,20941.8
2022-07-26 15:00:00,20737.6
2022-07-26 16:00:00,20925.4
2022-07-26 17:00:00,20910.8
2022-07-26 18:00:00,20896.5
2022-07-26 19:00:00,20907.9
2022-07-26 20:00:00,20974.9
2022-07-26 21:00:00,20935.5
2022-07-26 22:00:00,21102.2
2022-07-26 23:00:00,21241.0
2022-07-27 00:00:00,21194.4
2022-07-27 01:00:00,21153.0
2022-07-27 02:00:00,21173.3
2022-07-27 03:00:00,21065.1
2022-07-27 04:00:00,21100.7
2022-07-27 05:00:00,21234.2
2022-07-27 06:00:00,21246.3
2022-07-27 07:00:00,21335.0
2022-07-27 08:00:00,21344.1
2022-07-27 09:00:00,21284.6
2022-07-27 10:00:00,21277.9
2022-07-27 11:00:00,21193.2
2022-07-27 12:00:00,21360.3
2022-07-27 13:00:00,21449.5
2022-07-27 14:00:00,21446.3
2022-07-27 15:00:00,21516.4
2022-07-27 16:00:00,21518.7
2022-07-27 17:00:00,21612.6
2022-07-27 18:00:00,22544.9
2022-07-27 19:00:00,22763.8
2022-07-27 20:00:00,22769.4
2022-07-27 21:00:00,22671.5
2022-07-27 22:00:00,22864.0
2022-07-27 23:00:00,22941.1
2022-07-28 00:00:00,22778.9
2022-07-28 01:00:00,22763.9
2022-07-28 02:00:00,23276.7
2022-07-28 03:00:00,23126.7
2022-07-28 04:00:00,23062.3
2022-07-28 05:00:00,23230.6
2022-07-28 06:00:00,23115.5
2022-07-28 07:00:00,22916.9
2022-07-28 08:00:00,22962.4
2022-07-28 09:00:00,22974.4
2022-07-28 10:00:00,22974.4
2022-07-28 11:00:00,23106.0
2022-07-28 12:00:00,23029.2
2022-07-28 13:00:00,22841.8
2022-07-28 14:00:00,23121.7
2022-07-28 15:00:00,23739.4
2022-07-28 16:00:00,23762.5
2022-07-28 17:00:00,23990.6
2022-07-28 18:00:00,23799.4
2022-07-28 19:00:00,23790.4
2022-07-28 20:00:00,24022.0
2022-07-28 21:00:00,23923.5
2022-07-28 22:00:00,23955.5
2022-07-28 23:00:00,23836.2
2022-07-29 00:00:00,23876.7
2022-07-29 01:00:00,23845.0
2022-07-29 02:00:00,23776.4
2022-07-29 03:00:00,23905.8
2022-07-29 04:00:00,24004.9
2022-07-29 05:00:00,23979.6
2022-07-29 06:00:00,23936.3
2022-07-29 07:00:00,23938.0
2022-07-29 08:00:00,23919.4
2022-07-29 09:00:00,24061.8
2022-07-29 10:00:00,24002.0
2022-07-29 11:00:00,23717.2
2022-07-29 12:00:00,23513.9
2022-07-29 13:00:00,23694.0
2022-07-29 14:00:00,24024.7
2022-07-29 15:00:00,24003.0
2022-07-29 16:00:00,23840.6
2022-07-29 17:00:00,23773.3
2022-07-29 18:00:00,23923.3
2022-07-29 19:00:00,23889.9
2022-07-29 20:00:00,23931.5
2022-07-29 21:00:00,23817.1
2022-07-29 22:00:00,23938.0
2022-07-29 23:00:00,23771.1
2022-07-30 00:00:00,23914.5
2022-07-30 01:00:00,23909.1
2022-07-30 02:00:00,23832.1
2022-07-30 03:00:00,23800.7
2022-07-30 04:00:00,23734.9
2022-07-30 05:00:00,23791.8
2022-07-30 06:00:00,23811.3
2022-07-30 07:00:00,23869.8
2022-07-30 08:00:00,23885.3
2022-07-30 09:00:00,23904.1
2022-07-30 10:00:00,23804.3
2022-07-30 11:00:00,23956.3
2022-07-30 12:00:00,24372.8
2022-07-30 13:00:00,24490.6
2022-07-30 14:00:00,24344.0
2022-07-30 15:00:00,24522.8
2022-07-30 16:00:00,24572.6
2022-07-30 17:00:00,24489.3
2022-07-30 18:00:00,24505.5
2022-07-30 19:00:00,23915.0
2022-07-30 20:00:00,23951.8
2022-07-30 21:00:00,23851.8
2022-07-30 22:00:00,23690.6
2022-07-30 23:00:00,23629.9
2022-07-31 00:00:00,23734.0
2022-07-31 01:00:00,23716.5
2022-07-31 02:00:00,23784.0
2022-07-31 03:00:00,23732.5
2022-07-31 04:00:00,23791.9
2022-07-31 05:00:00,23699.9
2022-07-31 06:00:00,23764.6
2022-07-31 07:00:00,23704.9
2022-07-31 08:00:00,23588.5
2022-07-31 09:00:00,23743.2
2022-07-31 10:00:00,23816.2
2022-07-31 11:00:00,23788.4
2022-07-31 12:00:00,23801.0
2022-07-31 13:00:00,23700.0
2022-07-31 14:00:00,23711.1
2022-07-31 15:00:00,23764.2
2022-07-31 16:00:00,23758.9
2022-07-31 17:00:00,23728.3
2022-07-31 18:00:00,23742.2
2022-07-31 19:00:00,23832.8
2022-07-31 20:00:00,23791.0
2022-07-31 21:00:00,23582.0
2022-07-31 22:00:00,23369.1
2022-07-31 23:00:00,23290.1
2022-08-01 00:00:00,23365.9
2022-08-01 01:00:00,23407.8
2022-08-01 02:00:00,23412.0
2022-08-01 03:00:00,23366.3
2022-08-01 04:00:00,23380.5
2022-08-01 05:00:00,23318.4
2022-08-01 06:00:00,23216.8
2022-08-01 07:00:00,23313.4
2022-08-01 08:00:00,23280.5
2022-08-01 09:00:00,23301.8
2022-08-01 10:00:00,23026.5
2022-08-01 11:00:00,23216.2
2022-08-01 12:00:00,23129.1
2022-08-01 13:00:00,23233.1
2022-08-01 14:00:00,23426.5
2022-08-01 15:00:00,23315.1
2022-08-01 16:00:00,23193.1
2022-08-01 17:00:00,22954.5
2022-08-01 18:00:00,22944.5
2022-08-01 19:00:00,22944.9
2022-08-01 20:00:00,23113.8
2022-08-01 21:00:00,23011.5
2022-08-01 22:00:00,23152.9
2022-08-01 23:00:00,23257.6
2022-08-02 00:00:00,23179.5
2022-08-02 01:00:00,22987.6
2022-08-02 02:00:00,22908.0
2022-08-02 03:00:00,22845.3
2022-08-02 04:00:00,22852.1
2022-08-02 05:00:00,22844.1
2022-08-02 06:00:00,22866.6
2022-08-02 07:00:00,22875.5
2022-08-02 08:00:00,22800.0
2022-08-02 09:00:00,22703.7
2022-08-02 10:00:00,22844.4
2022-08-02 11:00:00,22872.0
2022-08-02 12:00:00,22726.5
2022-08-02 13:00:00,22789.9
2022-08-02 14:00:00,23014.5
2022-08-02 15:00:00,22962.9
2022-08-02 16:00:00,23367.2
2022-08-02 17:00:00,23175.5
2022-08-02 18:00:00,22973.0
2022-08-02 19:00:00,22935.6
2022-08-02 20:00:00,23016.9
2022-08-02 21:00:00,23079.0
2022-08-02 22:00:00,23091.6
2022-08-02 23:00:00,22975.1
2022-08-03 00:00:00,22783.4
2022-08-03 01:00:00,22789.4
2022-08-03 02:00:00,22763.8
2022-08-03 03:00:00,22852.9
2022-08-03 04:00:00,22818.4
2022-08-03 05:00:00,22904.9
2022-08-03 06:00:00,23028.6
2022-08-03 07:00:00,22979.5
2022-08-03 08:00:00,23284.5
2022-08-03 09:00:00,23374.0
2022-08-03 10:00:00,23397.7
2022-08-03 11:00:00,23390.9
2022-08-03 12:00:00,23255.3
2022-08-03 13:00:00,23330.1
2022-08-03 14:00:00,23291.9
2022-08-03 15:00:00,23346.0
2022-08-03 16:00:00,23426.2
2022-08-03 17:00:00,23437.8
2022-08-03 18:00:00,23477.0
2022-08-03 19:00:00,23449.1
2022-08-03 20:00:00,23308.5
2022-08-03 21:00:00,23262.2
2022-08-03 22:00:00,22920.1
2022-08-03 23:00:00,22801.5
2022-08-04 00:00:00,22990.0
2022-08-04 01:00:00,23129.0
2022-08-04 02:00:00,23124.6
2022-08-04 03:00:00,23083.7
2022-08-04 04:00:00,23074.1
2022-08-04 05:00:00,23111.1
2022-08-04 06:00:00,22928.3
2022-08-04 07:00:00,22935.0
2022-08-04 08:00:00,22791.2
2022-08-04 09:00:00,22858.1
2022-08-04 10:00:00,22852.2
2022-08-04 11:00:00,22872.3
2022-08-04 12:00:00,22884.1
2022-08-04 13:00:00,23015.5
2022-08-04 14:00:00,22911.0
2022-08-04 15:00:00,22914.3
2022-08-04 16:00:00,22578.9
